Year,Australian,Airline,InFlights,OutFlights,InSeats,OutSeats,Total Flights
2020,Sydney,Scoot Tigerair,44,44,16110,16110,88.00
2020,Sydney,Sichuan Airlines,9,9,2715,2715,18.00
2020,Sydney,Singapore Airlines,155,155,50902,50902,310.00
2020,Sydney,Thai Airways International,31,31,11625,11625,62.00
2020,Sydney,Tianjin Airlines,9,8,2459,2168,17.00
2020,Sydney,United Airlines,92,91,25478,25226,183.00
2020,Sydney,Vietnam Airlines,44,44,12056,12056,88.00
2020,Sydney,Virgin Australia,313,314,63507,63683,627.00
2020,Sydney,Xiamen Airlines,31,31,7316,7316,62.00
2020,Adelaide,Air New Zealand,16,16,4508,4508,32.00
2020,Adelaide,Cathay Pacific Airways,13,13,3263,3263,26.00
2020,Adelaide,China Southern Airlines,5,5,1260,1260,10.00
2020,Adelaide,Emirates,28,28,8456,8456,56.00
2020,Adelaide,Jetstar,43,42,7920,7734,85.00
2020,Adelaide,Malaysia Airlines,21,21,6090,6090,42.00
2020,Adelaide,Malindo Air,17,17,2772,2772,34.00
2020,Adelaide,Qatar Airways,29,29,8207,8207,58.00
2020,Adelaide,Singapore Airlines,29,29,8787,8787,58.00
2020,Avalon,AirAsia X,58,58,21866,21866,116.00
2020,Avalon,Citilink Indonesia,18,18,3240,3240,36.00
2020,Brisbane,Air Caledonie,15,15,2238,2238,30.00
2020,Brisbane,Air Canada,29,28,7610,7312,57.00
2020,Brisbane,Air New Zealand,124,124,28079,28131,248.00
2020,Brisbane,Air Niugini,29,29,5324,5306,58.00
2020,Brisbane,Air Vanuatu,11,13,1386,1638,24.00
2020,Brisbane,Cathay Pacific Airways,36,36,9732,9732,72.00
2020,Brisbane,China Airlines,54,54,18656,18656,108.00
2020,Brisbane,China Eastern Airlines,10,10,2300,2300,20.00
2020,Brisbane,China Southern Airlines,5,5,1565,1565,10.00
2020,Brisbane,Emirates,75,75,31248,31248,150.00
2020,Brisbane,Etihad Airways,24,24,7176,7176,48.00
2020,Brisbane,Eva Air,20,20,6840,6840,40.00
2020,Brisbane,Fiji Airways,21,21,3381,3381,42.00
2020,Brisbane,Hawaiian Airlines,13,13,3601,3601,26.00
2020,Brisbane,Jetstar,29,29,9715,9715,58.00
2020,Brisbane,Korean Air,29,29,7801,7801,58.00
2020,Brisbane,Malaysia Airlines,17,16,4930,4640,33.00
2020,Brisbane,Malindo Air,16,17,2592,2754,33.00
2020,Brisbane,Nauru Airlines,11,10,1408,1280,21.00
2020,Brisbane,Philippine Airlines,21,21,3528,3528,42.00
2020,Brisbane,Qantas Airways,255,256,58595,58806,511.00
2020,Brisbane,Royal Brunei Airlines,16,17,2400,2550,33.00
2020,Brisbane,Samoa Airways,4,4,680,680,8.00
2020,Brisbane,Singapore Airlines,116,116,33698,33698,232.00
2020,Brisbane,Solomon Airlines,21,21,2856,2856,42.00
2020,Brisbane,Thai AirAsia X,13,13,4901,4901,26.00
2020,Brisbane,Thai Airways International,16,16,4672,4672,32.00
2020,Brisbane,Virgin Australia,287,289,53132,53647,576.00
2020,Cairns,Air Niugini,42,42,4201,4218,84.00
2020,Cairns,Jetstar,73,73,22005,22005,146.00
2020,Cairns,Qantas Airways,27,27,1998,1998,54.00
2020,Cairns,Silk Air,29,29,4698,4698,58.00
2020,Canberra,Qatar Airways,29,29,9483,9483,58.00
2020,Canberra,Singapore Airlines,29,29,7656,7656,58.00
2020,Darwin,Jetstar,21,20,3870,3684,41.00
2020,Darwin,Jetstar Asia,26,26,4680,4680,52.00
2020,Darwin,Silk Air,27,27,4374,4374,54.00
2020,Gold Coast,Air New Zealand,32,32,6439,6441,64.00
2020,Gold Coast,AirAsia X,17,17,6409,6409,34.00
2020,Gold Coast,Jetstar,104,105,25071,25257,209.00
2020,Gold Coast,Scoot Tigerair,12,12,4500,4500,24.00
2020,Gold Coast,Virgin Australia,29,29,5104,5104,58.00
2020,Melbourne,Air Caledonie,11,12,1642,1800,23.00
2020,Melbourne,Air Canada,16,17,4768,5066,33.00
2020,Melbourne,Air China,4,4,1164,1164,8.00
2020,Melbourne,Air India,13,13,3328,3328,26.00
2020,Melbourne,Air New Zealand,178,178,39855,39849,356.00
2020,Melbourne,Air Vanuatu,6,5,1020,850,11.00
2020,Melbourne,Beijing Capital Airlines,2,2,444,444,4.00
2020,Melbourne,Cathay Pacific Airways,70,70,22785,22902,140.00
2020,Melbourne,Cebu Pacific Air,12,12,5232,5232,24.00
2020,Melbourne,China Airlines,16,16,4896,4896,32.00
2020,Melbourne,China Eastern Airlines,29,30,8108,8393,59.00
2020,Melbourne,China Southern Airlines,24,24,7656,7656,48.00
2020,Melbourne,Emirates,87,87,38899,38899,174.00
2020,Melbourne,Etihad Airways,58,58,17226,17226,116.00
2020,Melbourne,Fiji Airways,21,21,4001,4001,42.00
2020,Melbourne,Garuda Indonesia,38,38,9574,9574,76.00
2020,Melbourne,Japan Airlines,29,29,5394,5394,58.00
2020,Melbourne,Jetstar,195,195,52940,52934,390.00
2020,Melbourne,LATAM Airlines,13,13,3211,3211,26.00
2020,Melbourne,Malaysia Airlines,71,70,20590,20300,141.00
2020,Melbourne,Malindo Air,29,29,4698,4698,58.00
2020,Melbourne,Philippine Airlines,21,21,6342,6342,42.00
2020,Melbourne,Qantas Airways,390,392,97946,96440,782.00
2020,Melbourne,Qatar Airways,29,28,14993,14476,57.00
2020,Melbourne,Royal Brunei Airlines,29,29,7275,7379,58.00
2020,Melbourne,Scoot Tigerair,36,36,13500,13500,72.00
2020,Melbourne,Sichuan Airlines,6,6,1706,1706,12.00
2020,Melbourne,Singapore Airlines,158,158,42580,42580,316.00
2020,Melbourne,SriLankan Airlines,29,29,8410,8584,58.00
2020,Melbourne,Thai Airways International,58,58,18618,18618,116.00
2020,Melbourne,United Airlines,29,30,7313,7560,59.00
2020,Melbourne,Vietnam Airlines,29,29,8845,8845,58.00
2020,Melbourne,Virgin Australia,138,139,28602,28877,277.00
2020,Newcastle,Virgin Australia,5,5,880,880,10.00
2020,Norfolk Island,Air Chathams,4,4,200,200,8.00
2020,Perth,Air Mauritius,8,8,2184,2184,16.00
2020,Perth,Air New Zealand,38,37,11808,11533,75.00
2020,Perth,AirAsia X,29,29,10933,10933,58.00
2020,Perth,All Nippon Airways,29,29,5336,5336,58.00
2020,Perth,Batik Air Indonesia,29,29,5220,5220,58.00
2020,Perth,Cathay Pacific Airways,34,34,10505,10559,68.00
2020,Perth,China Southern Airlines,3,4,780,1040,7.00
2020,Perth,Citilink Indonesia,26,26,4680,4680,52.00
2020,Perth,Emirates,29,29,14261,14261,58.00
2020,Perth,Garuda Indonesia,46,46,7452,7452,92.00
2020,Perth,Indonesia AirAsia,86,86,15480,15480,172.00
2020,Perth,Jetstar,86,86,15996,15996,172.00
2020,Perth,Malaysia Airlines,52,52,12018,12018,104.00
2020,Perth,Malindo Air,53,53,8766,8766,106.00
2020,Perth,Qantas Airways,58,59,14326,13043,117.00
2020,Perth,Qatar Airways,29,29,14993,14993,58.00
2020,Perth,Scoot Tigerair,40,40,12821,12821,80.00
2020,Perth,Singapore Airlines,116,116,36644,36644,232.00
2020,Perth,South African Airways,27,27,6800,6800,54.00
2020,Perth,Thai Airways International,29,29,8526,8526,58.00
2020,Port Hedland,Virgin Australia,4,4,704,704,8.00
2020,Sydney,Air Caledonie,14,15,3249,3392,29.00
2020,Sydney,Air Canada,29,29,8700,8700,58.00
2020,Sydney,Air China,5,5,1509,1509,10.00
2020,Sydney,Air India,21,21,5376,5376,42.00
2020,Sydney,Air New Zealand,260,260,58119,58353,520.00
2020,Sydney,Air Niugini,8,9,1004,1126,17.00
2020,Sydney,Air Vanuatu,22,21,3036,2910,43.00
2020,Sydney,AirAsia X,29,29,10933,10933,58.00
2020,Sydney,All Nippon Airways,29,29,6960,6960,58.00
2020,Sydney,American Airlines,29,29,8236,8236,58.00
2020,Sydney,Asiana Airlines,29,29,14355,14355,58.00
2020,Sydney,Beijing Capital Airlines,3,3,918,918,6.00
2020,Sydney,British Airways,29,29,8613,8613,58.00
2020,Sydney,Cathay Pacific Airways,94,94,27619,27619,188.00
2020,Sydney,Cebu Pacific Air,21,21,9156,9156,42.00
2020,Sydney,China Airlines,34,34,10404,10404,68.00
2020,Sydney,China Eastern Airlines,29,29,8640,8640,58.00
2020,Sydney,China Southern Airlines,25,25,7967,7967,50.00
2020,Sydney,Delta Air Lines,29,29,8352,8352,58.00
2020,Sydney,Emirates,116,116,55293,55430,232.00
2020,Sydney,Etihad Airways,58,58,23606,23606,116.00
2020,Sydney,Fiji Airways,55,54,12889,12719,109.00
2020,Sydney,Garuda Indonesia,38,38,9538,9538,76.00
2020,Sydney,Hawaiian Airlines,21,21,5817,5817,42.00
2020,Sydney,Japan Airlines,29,29,5655,5655,58.00
2020,Sydney,Jetstar,145,148,38258,38965,293.00
2020,Sydney,Korean Air,29,29,11803,11803,58.00
2020,Sydney,LATAM Airlines,29,29,8813,8813,58.00
2020,Sydney,Malaysia Airlines,58,58,16820,16820,116.00
2020,Sydney,Malindo Air,29,29,4698,4698,58.00
2020,Sydney,Philippine Airlines,25,25,7779,7779,50.00
2020,Sydney,Qantas Airways,740,736,200861,203179,1476.00
2020,Sydney,Qatar Airways,58,58,24476,24476,116.00
2020,Sydney,Samoa Airways,6,6,1020,1020,12.00
2020,Sydney,Scoot Tigerair,33,33,12329,12329,66.00
2020,Sydney,Sichuan Airlines,2,2,548,548,4.00
2020,Sydney,Singapore Airlines,145,145,47618,47618,290.00
2020,Sydney,Thai Airways International,29,29,10875,10875,58.00
2020,Sydney,Tianjin Airlines,0,1,0,292,1.00
2020,Sydney,United Airlines,87,87,24075,24075,174.00
2020,Sydney,Vietnam Airlines,42,42,11508,11508,84.00
2020,Sydney,Virgin Australia,256,256,52555,52555,512.00
2020,Sydney,Xiamen Airlines,11,10,2596,2360,21.00
2020,Adelaide,Air New Zealand,16,16,4464,4464,32.00
2020,Adelaide,Cathay Pacific Airways,3,3,753,753,6.00
2020,Adelaide,Emirates,22,22,6644,6644,44.00
2020,Adelaide,Jetstar,30,26,5520,4782,56.00
2020,Adelaide,Malaysia Airlines,15,16,4350,4640,31.00
2020,Adelaide,Malindo Air,9,10,1458,1620,19.00
2020,Adelaide,Qatar Airways,20,20,5660,5660,40.00
2020,Adelaide,Singapore Airlines,23,24,6969,7272,47.00
2020,Avalon,AirAsia X,36,37,13572,13949,73.00
2020,Avalon,Citilink Indonesia,1,1,180,180,2.00
2020,Brisbane,Air Caledonie,8,8,1180,1180,16.00
2020,Brisbane,Air Canada,25,27,6676,7229,52.00
2020,Brisbane,Air New Zealand,101,102,23268,23414,203.00
2020,Brisbane,Air Niugini,31,30,5444,4286,61.00
2020,Brisbane,Air Vanuatu,11,8,1518,1052,19.00
2020,Brisbane,Cathay Pacific Airways,12,13,3051,3625,25.00
2020,Brisbane,China Airlines,41,41,12546,12546,82.00
2020,Brisbane,Emirates,52,52,22271,22269,104.00
2020,Brisbane,Etihad Airways,20,20,5980,5980,40.00
2020,Brisbane,Eva Air,9,9,2736,2736,18.00
2020,Brisbane,Fiji Airways,17,17,3062,3062,34.00
2020,Brisbane,Hawaiian Airlines,10,10,2770,2770,20.00
2020,Brisbane,Jetstar,24,24,8040,8040,48.00
2020,Brisbane,Korean Air,5,5,1345,1345,10.00
2020,Brisbane,Malaysia Airlines,11,12,3190,3480,23.00
2020,Brisbane,Malindo Air,10,10,1620,1620,20.00
2020,Brisbane,Nauru Airlines,9,8,1152,1024,17.00
2020,Brisbane,Philippine Airlines,15,15,2520,2520,30.00
2020,Brisbane,Qantas Airways,192,191,44681,44371,383.00
2020,Brisbane,Qatar Airways,2,2,708,708,4.00
2020,Brisbane,Royal Brunei Airlines,13,13,1950,1950,26.00
2020,Brisbane,Samoa Airways,3,3,486,486,6.00
2020,Brisbane,Singapore Airlines,76,77,21728,22031,153.00
2020,Brisbane,Solomon Airlines,18,18,2448,2448,36.00
2020,Brisbane,Thai AirAsia X,8,9,3016,3393,17.00
2020,Brisbane,Thai Airways International,14,14,4088,4088,28.00
2020,Brisbane,Virgin Australia,234,227,44086,42528,461.00
2020,Cairns,Air Niugini,37,35,3307,2801,72.00
2020,Cairns,Jetstar,52,51,15578,15398,103.00
2020,Cairns,Qantas Airways,15,17,1100,1481,32.00
2020,Cairns,Silk Air,17,17,2618,2618,34.00
2020,Canberra,Qatar Airways,24,24,7848,7848,48.00
2020,Canberra,Singapore Airlines,19,19,5016,5016,38.00
2020,Darwin,Jetstar,15,15,2784,2784,30.00
2020,Darwin,Jetstar Asia,13,14,2340,2520,27.00
2020,Darwin,Qantas Airways,5,3,1889,1140,8.00
2020,Darwin,Silk Air,13,13,2002,2002,26.00
2020,Gold Coast,Air New Zealand,21,21,4314,4314,42.00
2020,Gold Coast,AirAsia X,9,10,3393,3770,19.00
2020,Gold Coast,Jetstar,77,77,18148,18148,154.00
2020,Gold Coast,Scoot Tigerair,9,9,3243,3243,18.00
2020,Gold Coast,Virgin Australia,21,21,3696,3696,42.00
2020,Melbourne,Air Caledonie,5,5,766,766,10.00
2020,Melbourne,Air Canada,14,15,4172,4470,29.00
2020,Melbourne,Air China,4,4,1164,1164,8.00
2020,Melbourne,Air India,9,9,2304,2304,18.00
2020,Melbourne,Air New Zealand,132,131,30496,30307,263.00
2020,Melbourne,Air Vanuatu,7,7,1190,1190,14.00
2020,Melbourne,Cathay Pacific Airways,41,41,11862,12113,82.00
2020,Melbourne,Cebu Pacific Air,6,6,2616,2616,12.00
2020,Melbourne,China Airlines,13,13,3978,3978,26.00
2020,Melbourne,China Eastern Airlines,25,25,7125,7125,50.00
2020,Melbourne,China Southern Airlines,28,28,7332,7332,56.00
2020,Melbourne,Emirates,70,70,31231,31231,140.00
2020,Melbourne,Etihad Airways,42,42,12505,12505,84.00
2020,Melbourne,Fiji Airways,15,15,3060,3060,30.00
2020,Melbourne,Garuda Indonesia,38,38,9538,9538,76.00
2020,Melbourne,Japan Airlines,20,20,3720,3720,40.00
2020,Melbourne,Jetstar,148,143,40127,38911,291.00
2020,Melbourne,LATAM Airlines,11,12,2717,2964,23.00
2020,Melbourne,Malaysia Airlines,43,46,12470,13340,89.00
2020,Melbourne,Malindo Air,17,17,2754,2754,34.00
2020,Melbourne,Philippine Airlines,14,14,4228,4228,28.00
2020,Melbourne,Qantas Airways,303,303,74297,74367,606.00
2020,Melbourne,Qatar Airways,35,35,16683,16683,70.00
2020,Melbourne,Royal Brunei Airlines,24,26,6096,6500,50.00
2020,Melbourne,Scoot Tigerair,20,20,7454,7454,40.00
2020,Melbourne,Singapore Airlines,118,120,31522,32165,238.00
2020,Melbourne,SriLankan Airlines,25,25,7250,7400,50.00
2020,Melbourne,Thai Airways International,47,48,15087,15408,95.00
2020,Melbourne,United Airlines,21,23,5269,5778,44.00
2020,Melbourne,Vietnam Airlines,21,21,5754,5754,42.00
2020,Melbourne,Virgin Australia,101,99,20058,19706,200.00
2020,Melbourne,Xiamen Airlines,5,5,1175,1175,10.00
2020,Norfolk Island,Air Chathams,3,3,150,150,6.00
2020,Perth,Air Mauritius,7,7,1911,1911,14.00
2020,Perth,Air New Zealand,32,33,9972,10246,65.00
2020,Perth,AirAsia X,19,19,7163,7163,38.00
2020,Perth,All Nippon Airways,27,27,4968,4968,54.00
2020,Perth,Batik Air Indonesia,14,15,2520,2700,29.00
2020,Perth,Cathay Pacific Airways,12,13,3954,4234,25.00
2020,Perth,Citilink Indonesia,12,12,2160,2160,24.00
2020,Perth,Emirates,24,24,11870,11870,48.00
2020,Perth,Garuda Indonesia,38,38,7495,7495,76.00
2020,Perth,Indonesia AirAsia,60,60,10800,10800,120.00
2020,Perth,Jetstar,60,55,11100,10164,115.00
2020,Perth,Malaysia Airlines,34,35,7853,8140,69.00
2020,Perth,Malindo Air,19,19,3168,3168,38.00
2020,Perth,Qantas Airways,53,52,12815,12243,105.00
2020,Perth,Qatar Airways,31,31,16027,16027,62.00
2020,Perth,Scoot Tigerair,19,19,6058,6058,38.00
2020,Perth,Singapore Airlines,70,71,22332,22669,141.00
2020,Perth,South African Airways,19,18,4683,4430,37.00
2020,Perth,Thai Airways International,23,23,6762,6762,46.00
2020,Port Hedland,Virgin Australia,2,2,352,352,4.00
2020,Sydney,Air Caledonie,13,15,2482,2779,28.00
2020,Sydney,Air Canada,29,29,8698,8700,58.00
2020,Sydney,Air China,5,5,1555,1555,10.00
2020,Sydney,Air India,16,16,4096,4096,32.00
2020,Sydney,Air New Zealand,183,181,40466,40079,364.00
2020,Sydney,Air Niugini,6,6,880,880,12.00
2020,Sydney,Air Vanuatu,15,14,2550,2380,29.00
2020,Sydney,AirAsia X,19,20,7163,7540,39.00
2020,Sydney,All Nippon Airways,30,30,7200,7200,60.00
2020,Sydney,American Airlines,18,18,5112,5112,36.00
2020,Sydney,Asiana Airlines,5,7,2475,3465,12.00
2020,Sydney,British Airways,31,31,9207,9207,62.00
2020,Sydney,Cathay Pacific Airways,51,51,12502,12502,102.00
2020,Sydney,Cebu Pacific Air,9,10,3924,4360,19.00
2020,Sydney,China Airlines,24,24,7344,7344,48.00
2020,Sydney,China Eastern Airlines,24,23,7452,7138,47.00
2020,Sydney,China Southern Airlines,28,28,7924,7924,56.00
2020,Sydney,Delta Air Lines,19,19,5472,5472,38.00
2020,Sydney,Emirates,94,95,44860,45215,189.00
2020,Sydney,Etihad Airways,49,49,19864,19864,98.00
2020,Sydney,Fiji Airways,40,41,9690,9860,81.00
2020,Sydney,Garuda Indonesia,33,33,8669,8669,66.00
2020,Sydney,Hawaiian Airlines,16,16,4432,4432,32.00
2020,Sydney,Japan Airlines,31,31,6130,6130,62.00
2020,Sydney,Jetstar,102,100,25957,25579,202.00
2020,Sydney,Korean Air,9,9,2900,2900,18.00
2020,Sydney,LATAM Airlines,26,25,7904,7600,51.00
2020,Sydney,Malaysia Airlines,49,50,12180,12470,99.00
2020,Sydney,Malindo Air,15,15,2430,2430,30.00
2020,Sydney,Philippine Airlines,16,16,4944,4944,32.00
2020,Sydney,Qantas Airways,589,582,156716,158632,1171.00
2020,Sydney,Qatar Airways,61,61,25945,25945,122.00
2020,Sydney,Samoa Airways,4,4,648,648,8.00
2020,Sydney,Scoot Tigerair,18,18,6710,6710,36.00
2020,Sydney,Singapore Airlines,102,104,33081,33816,206.00
2020,Sydney,Thai Airways International,26,26,9750,9750,52.00
2020,Sydney,United Airlines,67,71,18838,19994,138.00
2020,Sydney,Vietnam Airlines,30,29,8294,8020,59.00
2020,Sydney,Virgin Australia,193,187,38305,37086,380.00
2020,Sydney,Xiamen Airlines,11,12,2596,2832,23.00
2020,Brisbane,Air New Zealand,9,9,2047,2047,18.00
2020,Brisbane,Air Niugini,15,6,2894,1176,21.00
2020,Brisbane,China Airlines,9,9,2754,2754,18.00
2020,Brisbane,Fiji Airways,1,1,313,313,2.00
2020,Brisbane,Nauru Airlines,2,1,256,128,3.00
2020,Brisbane,Philippine Airlines,2,1,336,168,3.00
2020,Brisbane,Qantas Airways,14,13,3111,3187,27.00
2020,Brisbane,Qatar Airways,14,14,4956,4956,28.00
2020,Brisbane,Solomon Airlines,2,0,272,0,2.00
2020,Brisbane,Virgin Australia,7,10,2373,3390,17.00
2020,Cairns,Air Niugini,9,3,684,228,12.00
2020,Melbourne,Air New Zealand,8,8,2227,2227,16.00
2020,Melbourne,China Airlines,3,2,918,612,5.00
2020,Melbourne,Etihad Airways,15,15,2376,1188,30.00
2020,Melbourne,Fiji Airways,0,1,0,167,1.00
2020,Melbourne,Garuda Indonesia,6,6,1542,1542,12.00
2020,Melbourne,LATAM Airlines,1,1,304,304,2.00
2020,Melbourne,Malaysia Airlines,4,4,1160,1160,8.00
2020,Melbourne,Philippine Airlines,2,2,726,726,4.00
2020,Melbourne,Qantas Airways,16,16,3009,2989,32.00
2020,Melbourne,Qatar Airways,38,39,12315,13000,77.00
2020,Melbourne,Royal Brunei Airlines,5,8,1270,2032,13.00
2020,Melbourne,SriLankan Airlines,3,0,870,0,3.00
2020,Melbourne,United Airlines,1,0,252,0,1.00
2020,Melbourne,Vietnam Airlines,1,0,274,0,1.00
2020,Perth,Citilink Indonesia,4,4,720,720,8.00
2020,Perth,Garuda Indonesia,6,6,972,972,12.00
2020,Perth,Malaysia Airlines,3,3,870,870,6.00
2020,Perth,Qantas Airways,3,3,705,470,6.00
2020,Perth,Qatar Airways,30,30,9839,9839,60.00
2020,Perth,Scoot Tigerair,12,12,4500,4500,24.00
2020,Sydney,Air Caledonie,7,6,713,873,13.00
2020,Sydney,Air Canada,4,6,1192,1790,10.00
2020,Sydney,Air New Zealand,16,15,3887,3726,31.00
2020,Sydney,All Nippon Airways,19,20,4560,4800,39.00
2020,Sydney,Asiana Airlines,0,8,0,2392,8.00
2020,Sydney,British Airways,7,9,2079,2673,16.00
2020,Sydney,Cathay Pacific Airways,10,9,2962,2628,19.00
2020,Sydney,Cebu Pacific Air,0,1,0,436,1.00
2020,Sydney,China Airlines,21,21,6426,6426,42.00
2020,Sydney,China Eastern Airlines,4,5,1228,1542,9.00
2020,Sydney,China Southern Airlines,4,4,2016,2016,8.00
2020,Sydney,Fiji Airways,1,1,273,273,2.00
2020,Sydney,Garuda Indonesia,8,8,2015,2015,16.00
2020,Sydney,Korean Air,0,7,0,1931,7.00
2020,Sydney,LATAM Airlines,4,6,1216,1816,10.00
2020,Sydney,Malaysia Airlines,2,2,580,580,4.00
2020,Sydney,Philippine Airlines,2,2,726,726,4.00
2020,Sydney,Qantas Airways,0,1,0,236,1.00
2020,Sydney,Qatar Airways,43,44,14793,15310,87.00
2020,Sydney,Singapore Airlines,12,12,3168,3168,24.00
2020,Sydney,Thai Airways International,1,1,348,348,2.00
2020,Sydney,United Airlines,30,30,7626,7560,60.00
2020,Sydney,Vietnam Airlines,1,0,247,0,1.00
2020,Sydney,Xiamen Airlines,5,4,1180,944,9.00
2020,Brisbane,Air New Zealand,9,9,1930,1932,18.00
2020,Brisbane,Air Niugini,22,22,4312,4312,44.00
2020,Brisbane,China Airlines,2,2,612,612,4.00
2020,Brisbane,Nauru Airlines,3,3,384,384,6.00
2020,Brisbane,Qantas Airways,15,13,1115,889,28.00
2020,Brisbane,Qatar Airways,5,5,1635,1635,10.00
2020,Brisbane,Solomon Airlines,1,1,136,136,2.00
2020,Brisbane,Virgin Australia,3,4,1017,1356,7.00
2020,Cairns,Air Niugini,8,8,658,658,16.00
2020,Cairns,Qantas Airways,0,5,0,329,5.00
2020,Melbourne,Air India,4,4,1024,1024,8.00
2020,Melbourne,Air New Zealand,9,9,2971,2971,18.00
2020,Melbourne,China Airlines,2,3,612,918,5.00
2020,Melbourne,Emirates,5,5,1780,1780,10.00
2020,Melbourne,Etihad Airways,8,7,2449,2152,15.00
2020,Melbourne,Garuda Indonesia,6,6,1498,1498,12.00
2020,Melbourne,Malaysia Airlines,2,2,580,580,4.00
2020,Melbourne,Philippine Airlines,1,1,363,363,2.00
2020,Melbourne,Qantas Airways,20,22,3548,3714,42.00
2020,Melbourne,Qatar Airways,30,30,9810,9810,60.00
2020,Melbourne,Royal Brunei Airlines,3,9,762,2286,12.00
2020,Melbourne,SriLankan Airlines,6,6,1740,1776,12.00
2020,Melbourne,Thai Airways International,1,1,321,321,2.00
2020,Perth,Citilink Indonesia,5,5,900,900,10.00
2020,Perth,Garuda Indonesia,2,2,324,324,4.00
2020,Perth,Malaysia Airlines,1,1,290,290,2.00
2020,Perth,Qantas Airways,7,8,1652,1818,15.00
2020,Perth,Qatar Airways,16,16,4528,4528,32.00
2020,Perth,Scoot Tigerair,14,14,5250,5250,28.00
2020,Sydney,Air Caledonie,1,1,291,291,2.00
2020,Sydney,Air India,3,3,768,768,6.00
2020,Sydney,Air New Zealand,14,13,3391,3228,27.00
2020,Sydney,Air Niugini,0,2,0,244,2.00
2020,Sydney,All Nippon Airways,13,13,3120,3120,26.00
2020,Sydney,Asiana Airlines,4,4,1196,1196,8.00
2020,Sydney,Cathay Pacific Airways,10,11,2800,3080,21.00
2020,Sydney,China Airlines,3,3,918,920,6.00
2020,Sydney,China Eastern Airlines,4,4,1144,1144,8.00
2020,Sydney,China Southern Airlines,5,5,2520,2520,10.00
2020,Sydney,Emirates,4,4,1136,1136,8.00
2020,Sydney,Etihad Airways,1,1,370,370,2.00
