Year,Australian,International,InFlightsExc,InFlightsAll,OutFlightsExc,OutFlightsAll,InSeatsMin,InSeatsMax,OutSeatsMin,OutSeatsMax,Lat  Aus,Lon Aus,Lat International,Lon International
2021,Melbourne,Dubai,13,13,13,13,4628,4628,4628,4628,-37.8140,144.9633,25.2048,55.2708
2021,Melbourne,Guangzhou,5,5,5,5,2490,2490,2490,2490,-37.8140,144.9633,23.1291,113.2644
2021,Melbourne,Hong Kong,22,22,22,22,7294,7294,7294,7294,-37.8140,144.9633,22.3193,114.1694
2021,Melbourne,Jakarta,1,1,1,1,393,393,393,393,-37.8140,144.9633,-6.2088,106.8456
2021,Melbourne,Kuala Lumpur,2,2,2,2,580,580,580,580,-37.8140,144.9633,3.1390,101.6869
2021,Melbourne,Manila,0,2,0,2,0,336,0,336,-37.8140,144.9633,14.5995,120.9842
2021,Melbourne,Queenstown,9,9,6,6,1548,1548,1044,1044,-37.8140,144.9633,-45.0312,168.6626
2021,Melbourne,Singapore,68,68,68,68,22764,22764,22764,22764,-37.8140,144.9633,1.3521,103.8198
2021,Melbourne,Tokyo,6,6,0,0,1116,1116,0,0,-37.8140,144.9633,35.6895,139.6917
2021,Melbourne,Wellington,9,9,7,7,1533,1533,1234,1234,-37.8140,144.9633,-41.2865,174.7762
2021,Norfolk Island,Auckland,3,3,3,3,140,140,140,140,-29.0408,167.9583,-36.8485,174.7633
2021,Perth,Auckland,25,25,21,21,6875,6875,5775,5775,-31.9522,115.8614,-36.8485,174.7633
2021,Perth,Doha,15,15,17,17,4652,4652,5251,5251,-31.9522,115.8614,25.2854,51.5310
2021,Perth,Dubai,9,9,8,8,3186,3186,2832,2832,-31.9522,115.8614,25.2048,55.2708
2021,Perth,Hong Kong,17,17,17,17,5678,5678,5678,5678,-31.9522,115.8614,22.3193,114.1694
2021,Perth,Jakarta,2,2,2,2,324,324,324,324,-31.9522,115.8614,-6.2088,106.8456
2021,Perth,Singapore,68,68,70,70,23524,23524,24274,24274,-31.9522,115.8614,1.3521,103.8198
2021,Sydney,Abu Dhabi,22,22,22,22,6380,6380,6380,6380,-33.8688,151.2093,24.4667,54.3667
2021,Sydney,Auckland,100,100,83,83,24873,24873,19981,19981,-33.8688,151.2093,-36.8485,174.7633
2021,Sydney,Bangkok,6,6,5,5,2088,2088,1740,1740,-33.8688,151.2093,13.7563,100.5018
2021,Sydney,Christchurch,42,42,41,41,8126,8126,7839,7839,-33.8688,151.2093,-43.5321,172.6362
2021,Sydney,Colombo,8,8,8,8,2320,2320,2368,2368,-33.8688,151.2093,6.9271,79.8612
2021,Sydney,Doha,30,30,30,30,10620,10620,10620,10620,-33.8688,151.2093,25.2854,51.5310
2021,Sydney,Dubai,18,18,18,18,6408,6408,6408,6408,-33.8688,151.2093,25.2048,55.2708
2021,Sydney,Guangzhou,4,4,4,4,1256,1256,1256,1256,-33.8688,151.2093,23.1291,113.2644
2021,Sydney,Hangzhou,4,4,4,4,1090,1090,1090,1090,-33.8688,151.2093,30.2741,120.1551
2021,Sydney,Ho Chi Minh City,8,8,0,0,2192,2192,0,0,-33.8688,151.2093,10.8231,106.6297
2021,Sydney,Hong Kong,29,29,29,29,9632,9632,9632,9632,-33.8688,151.2093,22.3193,114.1694
2021,Sydney,Honolulu,0,0,1,1,0,0,257,257,-33.8688,151.2093,21.3069,-157.8583
2021,Sydney,Jakarta,5,5,5,5,1965,1965,1965,1965,-33.8688,151.2093,-6.2088,106.8456
2021,Sydney,Kuala Lumpur,3,3,3,3,957,957,957,957,-33.8688,151.2093,3.1390,101.6869
2021,Sydney,Los Angeles,89,89,89,89,24851,24851,24856,24856,-33.8688,151.2093,34.0522,-118.2437
2021,Sydney,Manila,0,2,0,2,0,336,0,336,-33.8688,151.2093,14.5995,120.9842
2021,Sydney,Nadi,4,4,1,1,1112,1112,334,334,-33.8688,151.2093,-17.7768,177.4350
2021,Sydney,Noumea,7,7,8,8,2020,2020,2318,2318,-33.8688,151.2093,-22.2558,166.4505
2021,Sydney,Port Moresby,4,4,4,4,572,572,572,572,-33.8688,151.2093,-9.4438,147.1803
2021,Sydney,Queenstown,39,39,35,35,6546,6546,5891,5891,-33.8688,151.2093,-45.0312,168.6626
2021,Sydney,San Francisco,30,30,29,29,7595,7595,7328,7328,-33.8688,151.2093,37.7749,-122.4194
2021,Sydney,Seoul,6,6,6,6,1784,1784,1784,1784,-33.8688,151.2093,37.5665,126.9780
2021,Sydney,Shanghai,5,5,5,5,1580,1580,1580,1580,-33.8688,151.2093,31.2304,121.4737
2021,Sydney,Singapore,72,72,70,70,20918,20918,20312,20312,-33.8688,151.2093,1.3521,103.8198
2021,Sydney,Tokyo,34,34,32,32,7478,7478,7052,7052,-33.8688,151.2093,35.6895,139.6917
2021,Sydney,Wellington,47,47,46,46,7893,7893,7769,7769,-33.8688,151.2093,-41.2865,174.7762
2021,Sydney,Xiamen,9,9,9,9,2502,2502,2502,2502,-33.8688,151.2093,24.4798,118.0895
2021,Adelaide,Auckland,12,12,11,11,2452,2452,2238,2238,-34.9287,138.5986,-36.8485,174.7633
2021,Adelaide,Doha,13,13,13,13,3679,3679,3679,3679,-34.9287,138.5986,25.2854,51.5310
2021,Adelaide,Singapore,16,16,17,17,4848,4848,5151,5151,-34.9287,138.5986,1.3521,103.8198
2021,Brisbane,Auckland,78,78,55,56,20212,20212,14028,14275,-27.4679,153.0281,-36.8485,174.7633
2021,Brisbane,Christchurch,41,41,35,35,6974,6974,5937,5937,-27.4679,153.0281,-43.5321,172.6362
2021,Brisbane,Doha,13,13,14,14,4602,4602,4956,4956,-27.4679,153.0281,25.2854,51.5310
2021,Brisbane,Dubai,10,10,9,9,3540,3540,3186,3186,-27.4679,153.0281,25.2048,55.2708
2021,Brisbane,Hong Kong,4,4,4,4,1120,1120,1120,1120,-27.4679,153.0281,22.3193,114.1694
2021,Brisbane,Honiara,5,5,1,1,680,680,136,136,-27.4679,153.0281,-9.4456,159.9729
2021,Brisbane,Port Moresby,31,31,31,31,6191,6191,6168,6168,-27.4679,153.0281,-9.4438,147.1803
2021,Brisbane,Port Vila,2,2,0,0,352,352,0,0,-27.4679,153.0281,-17.7333,168.3167
2021,Brisbane,Queenstown,35,35,31,31,5832,5832,5189,5189,-27.4679,153.0281,-45.0312,168.6626
2021,Brisbane,Santiago,1,1,0,1,247,247,0,247,-27.4679,153.0281,-33.4489,-70.6693
2021,Brisbane,Singapore,62,62,62,62,18747,18747,18747,18747,-27.4679,153.0281,1.3521,103.8198
2021,Brisbane,Taipei,4,4,4,4,1220,1220,1220,1220,-27.4679,153.0281,25.0330,121.5654
2021,Brisbane,Wellington,15,15,16,16,2428,2428,2583,2583,-27.4679,153.0281,-41.2865,174.7762
2021,Cairns,Auckland,7,7,6,6,1295,1295,1152,1152,-16.9186,145.7661,-36.8485,174.7633
2021,Gold Coast,Auckland,42,42,42,42,8196,8196,8181,8181,-28.0003,153.4309,-36.8485,174.7633
2021,Gold Coast,Christchurch,7,7,6,6,1134,1134,973,973,-28.0003,153.4309,-43.5321,172.6362
2021,Gold Coast,Queenstown,6,6,6,6,1104,1104,1104,1104,-28.0003,153.4309,-45.0312,168.6626
2021,Hobart,Auckland,8,8,7,7,1438,1438,1230,1230,-42.8794,147.3294,-36.8485,174.7633
2021,Melbourne,Abu Dhabi,20,20,20,20,5760,5760,5760,5760,-37.8140,144.9633,24.4667,54.3667
2021,Melbourne,Auckland,88,88,54,54,22304,22304,13245,13245,-37.8140,144.9633,-36.8485,174.7633
2021,Melbourne,Bandar Seri Begawan,7,7,5,5,1778,1778,1270,1270,-37.8140,144.9633,4.9031,114.9394
2021,Melbourne,Christchurch,28,28,24,24,4813,4813,4100,4100,-37.8140,144.9633,-43.5321,172.6362
2021,Melbourne,Colombo,12,12,12,12,3480,3480,3480,3480,-37.8140,144.9633,6.9271,79.8612
2021,Melbourne,Doha,25,25,29,29,8175,8175,9483,9483,-37.8140,144.9633,25.2854,51.5310
2021,Melbourne,Dubai,14,14,14,14,4986,4986,4986,4986,-37.8140,144.9633,25.2048,55.2708
2021,Melbourne,Guangzhou,4,4,4,4,1992,1992,1992,1992,-37.8140,144.9633,23.1291,113.2644
2021,Melbourne,Hong Kong,22,22,24,24,7348,7348,8016,8016,-37.8140,144.9633,22.3193,114.1694
2021,Melbourne,Kuala Lumpur,2,2,2,2,580,580,580,580,-37.8140,144.9633,3.1390,101.6869
2021,Melbourne,Manila,0,2,0,2,0,336,0,336,-37.8140,144.9633,14.5995,120.9842
2021,Melbourne,Queenstown,41,41,31,31,7013,7013,5346,5346,-37.8140,144.9633,-45.0312,168.6626
2021,Melbourne,Singapore,91,91,91,91,29733,29733,29661,29661,-37.8140,144.9633,1.3521,103.8198
2021,Melbourne,Taipei,4,4,4,4,1224,1224,1224,1224,-37.8140,144.9633,25.0330,121.5654
2021,Melbourne,Tokyo,8,8,0,0,1648,1648,0,0,-37.8140,144.9633,35.6895,139.6917
2021,Melbourne,Wellington,26,26,23,23,4397,4397,3879,3879,-37.8140,144.9633,-41.2865,174.7762
2021,Norfolk Island,Auckland,4,4,4,4,144,144,144,144,-29.0408,167.9583,-36.8485,174.7633
2021,Perth,Auckland,25,25,21,21,6902,6902,5806,5806,-31.9522,115.8614,-36.8485,174.7633
2021,Perth,Doha,15,15,17,17,4245,4245,4811,4811,-31.9522,115.8614,25.2854,51.5310
2021,Perth,Dubai,11,11,10,10,3894,3894,3540,3540,-31.9522,115.8614,25.2048,55.2708
2021,Perth,Hong Kong,19,19,20,20,6346,6346,6626,6626,-31.9522,115.8614,22.3193,114.1694
2021,Perth,Jakarta,1,1,1,1,162,162,162,162,-31.9522,115.8614,-6.2088,106.8456
2021,Perth,Singapore,93,93,90,90,32433,32433,31308,31308,-31.9522,115.8614,1.3521,103.8198
2021,Sunshine Coast,Auckland,5,5,5,5,809,809,815,815,-26.6568,153.0796,-36.8485,174.7633
2021,Sydney,Abu Dhabi,19,19,23,23,5510,5510,6670,6670,-33.8688,151.2093,24.4667,54.3667
2021,Sydney,Auckland,57,57,14,14,15993,15993,2533,2533,-33.8688,151.2093,-36.8485,174.7633
2021,Sydney,Bangkok,7,7,7,7,2409,2409,2409,2409,-33.8688,151.2093,13.7563,100.5018
2021,Sydney,Christchurch,1,1,2,2,174,174,374,374,-33.8688,151.2093,-43.5321,172.6362
2021,Sydney,Colombo,10,10,10,10,2900,2900,2960,2960,-33.8688,151.2093,6.9271,79.8612
2021,Sydney,Doha,25,25,31,31,8850,8850,10974,10974,-33.8688,151.2093,25.2854,51.5310
2021,Sydney,Dubai,18,18,18,18,6408,6408,6408,6408,-33.8688,151.2093,25.2048,55.2708
2021,Sydney,Guangzhou,4,4,4,4,1832,1832,1832,1832,-33.8688,151.2093,23.1291,113.2644
2021,Sydney,Hangzhou,5,5,5,5,1160,1160,1160,1160,-33.8688,151.2093,30.2741,120.1551
2021,Sydney,Ho Chi Minh City,6,6,0,0,1644,1644,0,0,-33.8688,151.2093,10.8231,106.6297
2021,Sydney,Hong Kong,40,40,40,40,13306,13306,13306,13306,-33.8688,151.2093,22.3193,114.1694
2021,Sydney,Jakarta,4,4,4,4,1493,1493,1493,1493,-33.8688,151.2093,-6.2088,106.8456
2021,Sydney,Kuala Lumpur,6,6,3,3,2088,2088,957,957,-33.8688,151.2093,3.1390,101.6869
2021,Sydney,Los Angeles,85,85,92,92,23703,23703,25723,25723,-33.8688,151.2093,34.0522,-118.2437
2021,Sydney,Manila,1,3,1,3,168,504,168,504,-33.8688,151.2093,14.5995,120.9842
2021,Sydney,Nadi,4,4,3,3,1234,1234,899,899,-33.8688,151.2093,-17.7768,177.4350
2021,Sydney,Noumea,5,5,7,7,1450,1450,2020,2020,-33.8688,151.2093,-22.2558,166.4505
2021,Sydney,Port Moresby,4,4,4,4,738,738,784,784,-33.8688,151.2093,-9.4438,147.1803
2021,Sydney,Port Vila,1,1,0,0,176,176,0,0,-33.8688,151.2093,-17.7333,168.3167
2021,Sydney,Queenstown,6,6,0,0,1021,1021,0,0,-33.8688,151.2093,-45.0312,168.6626
2021,Sydney,San Francisco,31,31,31,31,7872,7872,7862,7862,-33.8688,151.2093,37.7749,-122.4194
2021,Sydney,Seoul,7,7,7,7,2090,2090,2090,2090,-33.8688,151.2093,37.5665,126.9780
2021,Sydney,Shanghai,3,3,4,4,948,948,1264,1264,-33.8688,151.2093,31.2304,121.4737
2021,Sydney,Singapore,89,89,89,89,26916,26916,26870,26870,-33.8688,151.2093,1.3521,103.8198
2021,Sydney,Taipei,2,2,2,2,612,612,612,612,-33.8688,151.2093,25.0330,121.5654
2021,Sydney,Tokyo,28,28,35,35,6286,6286,7750,7750,-33.8688,151.2093,35.6895,139.6917
2021,Sydney,Vancouver,0,0,1,1,0,0,298,298,-33.8688,151.2093,49.2827,-123.1207
2021,Sydney,Xiamen,6,6,9,9,1668,1668,2502,2502,-33.8688,151.2093,24.4798,118.0895
2021,Adelaide,Doha,13,13,12,12,3679,3679,3396,3396,-34.9287,138.5986,25.2854,51.5310
2021,Adelaide,Singapore,18,18,18,18,5454,5454,5454,5454,-34.9287,138.5986,1.3521,103.8198
2021,Brisbane,Auckland,12,12,1,1,3405,3405,302,302,-27.4679,153.0281,-36.8485,174.7633
2021,Brisbane,Doha,12,12,12,12,4248,4248,4248,4248,-27.4679,153.0281,25.2854,51.5310
2021,Brisbane,Dubai,13,13,14,14,4602,4602,4956,4956,-27.4679,153.0281,25.2048,55.2708
2021,Brisbane,Hong Kong,5,5,4,4,1400,1400,1120,1120,-27.4679,153.0281,22.3193,114.1694
2021,Brisbane,Honiara,4,4,0,0,544,544,0,0,-27.4679,153.0281,-9.4456,159.9729
2021,Brisbane,Manila,0,1,0,1,0,168,0,168,-27.4679,153.0281,14.5995,120.9842
2021,Brisbane,Medan,0,1,0,0,0,162,0,0,-27.4679,153.0281,3.5952,98.6722
2021,Brisbane,Nadi,3,3,3,3,510,510,510,510,-27.4679,153.0281,-17.7768,177.4350
2021,Brisbane,Nauru,0,0,2,2,0,0,256,256,-27.4679,153.0281,-0.5228,166.9315
2021,Brisbane,Port Moresby,29,29,29,29,5701,5701,5724,5724,-27.4679,153.0281,-9.4438,147.1803
2021,Brisbane,Port Vila,2,2,2,2,352,352,352,352,-27.4679,153.0281,-17.7333,168.3167
2021,Brisbane,Singapore,62,62,62,62,18786,18786,18786,18786,-27.4679,153.0281,1.3521,103.8198
2021,Brisbane,Taipei,5,5,5,5,1524,1524,1524,1524,-27.4679,153.0281,25.0330,121.5654
2021,Melbourne,Abu Dhabi,21,21,21,21,6048,6048,6048,6048,-37.8140,144.9633,24.4667,54.3667
2021,Melbourne,Auckland,17,17,1,1,4729,4729,275,275,-37.8140,144.9633,-36.8485,174.7633
2021,Melbourne,Bandar Seri Begawan,5,5,6,6,1270,1270,1524,1524,-37.8140,144.9633,4.9031,114.9394
2021,Melbourne,Colombo,9,9,9,9,2610,2610,2610,2610,-37.8140,144.9633,6.9271,79.8612
2021,Melbourne,Doha,19,19,19,19,6802,6802,6802,6802,-37.8140,144.9633,25.2854,51.5310
2021,Melbourne,Dubai,13,13,12,12,4628,4628,4272,4272,-37.8140,144.9633,25.2048,55.2708
2021,Melbourne,Guangzhou,4,4,4,4,1992,1992,1992,1992,-37.8140,144.9633,23.1291,113.2644
2021,Melbourne,Ho Chi Minh City,4,4,0,0,1096,1096,0,0,-37.8140,144.9633,10.8231,106.6297
2021,Melbourne,Hong Kong,23,23,24,24,7304,7304,7584,7584,-37.8140,144.9633,22.3193,114.1694
2021,Melbourne,Kuala Lumpur,2,2,2,2,580,580,580,580,-37.8140,144.9633,3.1390,101.6869
2021,Melbourne,Manila,0,2,0,2,0,336,0,336,-37.8140,144.9633,14.5995,120.9842
2021,Melbourne,Singapore,92,92,83,83,30036,30036,26661,26661,-37.8140,144.9633,1.3521,103.8198
2021,Melbourne,Taipei,2,2,2,2,600,600,600,600,-37.8140,144.9633,25.0330,121.5654
2021,Melbourne,Tokyo,9,9,0,0,1854,1854,0,0,-37.8140,144.9633,35.6895,139.6917
2021,Perth,Auckland,9,9,0,0,2502,2502,0,0,-31.9522,115.8614,-36.8485,174.7633
2021,Perth,Doha,14,14,14,14,3962,3962,3962,3962,-31.9522,115.8614,25.2854,51.5310
2021,Perth,Dubai,8,8,9,9,2832,2832,3186,3186,-31.9522,115.8614,25.2048,55.2708
2021,Perth,Hong Kong,15,15,21,21,5010,5010,6690,6690,-31.9522,115.8614,22.3193,114.1694
2021,Perth,Jakarta,1,1,1,1,162,162,162,162,-31.9522,115.8614,-6.2088,106.8456
2021,Perth,Medan,0,1,0,0,0,162,0,0,-31.9522,115.8614,3.5952,98.6722
2021,Perth,Singapore,61,61,93,93,21559,21559,32381,32381,-31.9522,115.8614,1.3521,103.8198
2021,Sydney,Abu Dhabi,16,16,21,21,4640,4640,6090,6090,-33.8688,151.2093,24.4667,54.3667
2021,Sydney,Auckland,22,22,13,13,6246,6246,2917,2917,-33.8688,151.2093,-36.8485,174.7633
2021,Sydney,Bangkok,9,9,9,9,3132,3132,3132,3132,-33.8688,151.2093,13.7563,100.5018
2021,Sydney,Colombo,9,9,9,9,2610,2610,2664,2664,-33.8688,151.2093,6.9271,79.8612
2021,Sydney,Doha,18,18,18,18,6372,6372,6372,6372,-33.8688,151.2093,25.2854,51.5310
2021,Sydney,Dubai,20,20,20,20,7120,7120,7120,7120,-33.8688,151.2093,25.2048,55.2708
2021,Sydney,Guangzhou,5,5,5,5,2530,2530,2530,2530,-33.8688,151.2093,23.1291,113.2644
2021,Sydney,Hangzhou,4,4,4,4,1040,1040,1040,1040,-33.8688,151.2093,30.2741,120.1551
2021,Sydney,Ho Chi Minh City,6,6,0,0,1644,1644,0,0,-33.8688,151.2093,10.8231,106.6297
2021,Sydney,Hong Kong,45,45,45,45,14328,14328,14328,14328,-33.8688,151.2093,22.3193,114.1694
2021,Sydney,Jakarta,4,4,4,4,1572,1572,1572,1572,-33.8688,151.2093,-6.2088,106.8456
2021,Sydney,Kuala Lumpur,7,7,7,7,2465,2465,2465,2465,-33.8688,151.2093,3.1390,101.6869
2021,Sydney,Los Angeles,75,75,92,92,20854,20854,25733,25733,-33.8688,151.2093,34.0522,-118.2437
2021,Sydney,Manila,0,3,0,3,0,504,0,504,-33.8688,151.2093,14.5995,120.9842
2021,Sydney,Nadi,4,4,4,4,1214,1214,1214,1214,-33.8688,151.2093,-17.7768,177.4350
2021,Sydney,Noumea,9,9,8,8,2619,2619,2323,2323,-33.8688,151.2093,-22.2558,166.4505
2021,Sydney,Port Moresby,5,5,5,5,796,796,796,796,-33.8688,151.2093,-9.4438,147.1803
2021,Sydney,San Francisco,30,30,31,31,7625,7625,7862,7862,-33.8688,151.2093,37.7749,-122.4194
2021,Sydney,Seoul,8,8,8,8,2344,2344,2344,2344,-33.8688,151.2093,37.5665,126.9780
2021,Sydney,Shanghai,1,1,4,4,316,316,1264,1264,-33.8688,151.2093,31.2304,121.4737
2021,Sydney,Singapore,84,84,89,89,25195,25195,27070,27070,-33.8688,151.2093,1.3521,103.8198
2021,Sydney,Taipei,2,2,2,2,612,612,612,612,-33.8688,151.2093,25.0330,121.5654
2021,Sydney,Tokyo,26,26,30,30,5737,5737,6589,6589,-33.8688,151.2093,35.6895,139.6917
2021,Sydney,Xiamen,5,5,6,6,1390,1390,1668,1668,-33.8688,151.2093,24.4798,118.0895
2021,Adelaide,Doha,13,13,12,12,3679,3679,3396,3396,-34.9287,138.5986,25.2854,51.5310
2021,Adelaide,Singapore,17,17,18,18,5151,5151,5454,5454,-34.9287,138.5986,1.3521,103.8198
2021,Brisbane,Auckland,4,4,1,1,1154,1154,302,302,-27.4679,153.0281,-36.8485,174.7633
2021,Brisbane,Doha,13,13,13,13,4602,4602,4602,4602,-27.4679,153.0281,25.2854,51.5310
2021,Brisbane,Dubai,13,13,12,12,4602,4602,4248,4248,-27.4679,153.0281,25.2048,55.2708
2021,Brisbane,Hong Kong,4,4,5,5,1120,1120,1400,1400,-27.4679,153.0281,22.3193,114.1694
2021,Brisbane,Honiara,4,4,3,3,544,544,408,408,-27.4679,153.0281,-9.4456,159.9729
2021,Brisbane,Los Angeles,1,1,0,0,275,275,0,0,-27.4679,153.0281,34.0522,-118.2437
2021,Brisbane,Manila,1,1,1,1,168,168,168,168,-27.4679,153.0281,14.5995,120.9842
2021,Brisbane,Nadi,4,4,4,4,680,680,680,680,-27.4679,153.0281,-17.7768,177.4350
2021,Brisbane,Nauru,4,4,5,5,512,512,640,640,-27.4679,153.0281,-0.5228,166.9315
2021,Brisbane,Port Moresby,30,30,30,30,5587,5587,5578,5578,-27.4679,153.0281,-9.4438,147.1803
2021,Brisbane,Port Vila,3,3,2,2,528,528,352,352,-27.4679,153.0281,-17.7333,168.3167
2021,Brisbane,Singapore,60,60,60,60,18180,18180,18180,18180,-27.4679,153.0281,1.3521,103.8198
2021,Brisbane,Taipei,3,3,3,3,916,916,916,916,-27.4679,153.0281,25.0330,121.5654
2021,Melbourne,Abu Dhabi,17,17,17,17,4896,4896,4896,4896,-37.8140,144.9633,24.4667,54.3667
2021,Melbourne,Auckland,4,4,1,1,1154,1154,275,275,-37.8140,144.9633,-36.8485,174.7633
2021,Melbourne,Bandar Seri Begawan,5,5,4,4,1270,1270,1016,1016,-37.8140,144.9633,4.9031,114.9394
2021,Melbourne,Colombo,8,8,8,8,2320,2320,2320,2320,-37.8140,144.9633,6.9271,79.8612
2021,Melbourne,Doha,17,17,17,17,5559,5559,5559,5559,-37.8140,144.9633,25.2854,51.5310
2021,Melbourne,Dubai,13,13,12,12,4624,4624,4268,4268,-37.8140,144.9633,25.2048,55.2708
2021,Melbourne,Guangzhou,5,5,5,5,2490,2490,2490,2490,-37.8140,144.9633,23.1291,113.2644
2021,Melbourne,Ho Chi Minh City,4,4,0,0,1096,1096,0,0,-37.8140,144.9633,10.8231,106.6297
2021,Melbourne,Hong Kong,23,23,24,24,7304,7304,7584,7584,-37.8140,144.9633,22.3193,114.1694
2021,Melbourne,Kuala Lumpur,2,2,2,2,580,580,580,580,-37.8140,144.9633,3.1390,101.6869
2021,Melbourne,Manila,0,1,0,1,0,168,0,168,-37.8140,144.9633,14.5995,120.9842
2021,Melbourne,Singapore,90,90,80,80,29430,29430,25680,25680,-37.8140,144.9633,1.3521,103.8198
2021,Melbourne,Taipei,2,2,2,2,600,600,600,600,-37.8140,144.9633,25.0330,121.5654
2021,Melbourne,Tokyo,9,9,0,0,1854,1854,0,0,-37.8140,144.9633,35.6895,139.6917
2021,Perth,Auckland,5,5,1,1,1429,1429,302,302,-31.9522,115.8614,-36.8485,174.7633
2021,Perth,Doha,14,14,12,12,3962,3962,3396,3396,-31.9522,115.8614,25.2854,51.5310
2021,Perth,Dubai,10,10,10,10,3540,3540,3540,3540,-31.9522,115.8614,25.2048,55.2708
2021,Perth,Hong Kong,18,18,18,18,5688,5688,5688,5688,-31.9522,115.8614,22.3193,114.1694
2021,Perth,Singapore,60,60,88,88,21228,21228,30634,30634,-31.9522,115.8614,1.3521,103.8198
2021,Sydney,Abu Dhabi,15,15,22,22,4350,4350,6380,6380,-33.8688,151.2093,24.4667,54.3667
2021,Sydney,Auckland,2,2,4,4,550,550,1127,1127,-33.8688,151.2093,-36.8485,174.7633
2021,Sydney,Bangkok,8,8,8,8,2784,2784,2784,2784,-33.8688,151.2093,13.7563,100.5018
2021,Sydney,Colombo,7,7,7,7,2030,2030,2072,2072,-33.8688,151.2093,6.9271,79.8612
2021,Sydney,Doha,13,13,18,18,4602,4602,6372,6372,-33.8688,151.2093,25.2854,51.5310
2021,Sydney,Dubai,18,18,18,18,6408,6408,6408,6408,-33.8688,151.2093,25.2048,55.2708
2021,Sydney,Guangzhou,4,4,4,4,1454,1454,1454,1454,-33.8688,151.2093,23.1291,113.2644
2021,Sydney,Hangzhou,1,1,4,4,286,286,1144,1144,-33.8688,151.2093,30.2741,120.1551
2021,Sydney,Ho Chi Minh City,5,5,0,0,1370,1370,0,0,-33.8688,151.2093,10.8231,106.6297
2021,Sydney,Hong Kong,46,46,47,47,13420,13420,13754,13754,-33.8688,151.2093,22.3193,114.1694
2021,Sydney,Jakarta,6,6,7,7,2358,2358,2751,2751,-33.8688,151.2093,-6.2088,106.8456
2021,Sydney,Kuala Lumpur,4,4,4,4,1334,1334,1334,1334,-33.8688,151.2093,3.1390,101.6869
2021,Sydney,Los Angeles,51,51,59,59,14358,14358,16364,16364,-33.8688,151.2093,34.0522,-118.2437
2021,Sydney,Manila,1,2,1,2,168,336,168,336,-33.8688,151.2093,14.5995,120.9842
2021,Sydney,Nadi,4,4,4,4,1153,1153,1153,1153,-33.8688,151.2093,-17.7768,177.4350
2021,Sydney,Noumea,5,5,6,6,1450,1450,1736,1736,-33.8688,151.2093,-22.2558,166.4505
2021,Sydney,Port Moresby,3,3,3,3,450,450,450,450,-33.8688,151.2093,-9.4438,147.1803
2021,Sydney,San Francisco,30,30,29,29,7615,7615,7476,7476,-33.8688,151.2093,37.7749,-122.4194
2021,Sydney,Seoul,5,5,5,5,1436,1436,1436,1436,-33.8688,151.2093,37.5665,126.9780
2021,Sydney,Shanghai,3,3,5,5,948,948,1580,1580,-33.8688,151.2093,31.2304,121.4737
2021,Sydney,Singapore,83,83,90,90,24971,24971,27596,27596,-33.8688,151.2093,1.3521,103.8198
2021,Sydney,Taipei,1,1,1,1,306,306,306,306,-33.8688,151.2093,25.0330,121.5654
2021,Sydney,Tokyo,20,20,26,26,4314,4314,5538,5538,-33.8688,151.2093,35.6895,139.6917
2021,Sydney,Xiamen,5,5,9,9,1390,1390,2502,2502,-33.8688,151.2093,24.4798,118.0895
2021,Adelaide,Doha,13,13,13,13,3679,3679,3679,3679,-34.9287,138.5986,25.2854,51.5310
2021,Adelaide,Kuala Lumpur,5,5,3,3,1450,1450,870,870,-34.9287,138.5986,3.1390,101.6869
2021,Adelaide,Singapore,17,17,16,16,5151,5151,4848,4848,-34.9287,138.5986,1.3521,103.8198
2021,Brisbane,Auckland,5,5,6,6,1402,1402,1563,1563,-27.4679,153.0281,-36.8485,174.7633
2021,Brisbane,Doha,13,13,13,13,4602,4602,4602,4602,-27.4679,153.0281,25.2854,51.5310
2021,Brisbane,Dubai,13,13,14,14,4602,4602,4956,4956,-27.4679,153.0281,25.2048,55.2708
2021,Brisbane,Hong Kong,4,4,4,4,1120,1120,1120,1120,-27.4679,153.0281,22.3193,114.1694
2021,Brisbane,Honiara,4,4,3,3,544,544,408,408,-27.4679,153.0281,-9.4456,159.9729
2021,Brisbane,Los Angeles,1,1,0,0,275,275,0,0,-27.4679,153.0281,34.0522,-118.2437
2021,Brisbane,Manila,1,2,1,2,168,336,168,336,-27.4679,153.0281,14.5995,120.9842
2021,Brisbane,Nadi,5,5,6,6,850,850,1020,1020,-27.4679,153.0281,-17.7768,177.4350
2021,Brisbane,Nauru,5,5,4,4,640,640,512,512,-27.4679,153.0281,-0.5228,166.9315
2021,Brisbane,Port Moresby,31,31,30,30,6257,6257,6107,6107,-27.4679,153.0281,-9.4438,147.1803
2021,Brisbane,Port Vila,2,2,2,2,352,352,352,352,-27.4679,153.0281,-17.7333,168.3167
2021,Brisbane,Singapore,62,62,62,62,18786,18786,18786,18786,-27.4679,153.0281,1.3521,103.8198
2021,Cairns,Port Moresby,0,0,1,1,0,0,219,219,-16.9186,145.7661,-9.4438,147.1803
2021,Melbourne,Abu Dhabi,18,18,18,18,5184,5184,5184,5184,-37.8140,144.9633,24.4667,54.3667
2021,Melbourne,Auckland,4,4,5,5,1154,1154,1429,1429,-37.8140,144.9633,-36.8485,174.7633
2021,Melbourne,Bandar Seri Begawan,7,7,1,1,1778,1778,254,254,-37.8140,144.9633,4.9031,114.9394
